ID_ESCOLA,TIPO_ESCOLA,MEDIA_MT,MEDIA_LP,INSE_MEDIO,Cluster_MT,Cluster_LP,Cluster_3D
61470078,Pública,254.2244368684211,2904.431808640351,4.3956140350877195,2,2,1
61470079,Pública,278.17564909756095,273.05019048780485,5.334615384615384,1,1,1
61470083,Pública,274.3043161,275.2844186,4.351,2,3,3
61470085,Pública,310.55874344827583,294.7996030689655,4.726206896551724,1,1,1
61470088,Pública,242.7458433777778,252.3095540888889,5.089285714285714,1,1,1
61470089,Pública,284.7398309888889,292.7537765777778,5.2590697674418605,1,1,1
61470092,Pública,273.28412423076924,270.3399448076923,4.294583333333334,2,3,3
61470094,Pública,6397.500831169811,5414.02391418868,5.068846153846154,3,2,4
61470096,Pública,271.4681551481481,259.43151425925925,4.272692307692307,2,3,3
61470097,Pública,253.88264556,245.89903484,4.7576,1,1,1
61470099,Pública,265.8153514516129,275.74482493548385,5.0525806451612905,1,1,1
61470100,Pública,262.7309280857143,256.7562570857143,4.7328125,1,1,1
61470101,Pública,266.50670254838707,264.6609039032258,4.875245901639344,1,1,1
61470105,Pública,271.11952225,275.040618,4.84375,1,1,1
61470108,Pública,272.5989578367347,275.32507935714284,4.888817204301075,1,1,1
61470109,Pública,266.1899885,277.08879130487804,4.63972602739726,2,1,1
61470116,Pública,259.8735367857143,259.1891823214286,4.203392857142857,2,3,3
61470119,Pública,260.9860321860465,252.44513158139537,4.056666666666667,2,3,3
61470120,Pública,277.86993733064514,287.59442745967743,4.979747899159664,1,1,1
61470132,Pública,260.3044779354839,260.04055770967744,4.824642857142857,1,1,1
61470135,Pública,282.05239776923077,291.23571567692306,5.45328125,1,1,1
61470139,Pública,1453.0311821863636,258.89749813636365,5.224174757281554,3,1,4
61470140,Pública,243.171629375,260.896044625,5.179090909090909,1,1,1
61470141,Pública,271.75625003333334,255.22000543333337,4.802758620689655,1,1,1
61470142,Pública,262.71296147674417,272.7043615,5.227325581395349,1,1,1
61470145,Pública,280.0005591578947,280.69722398245614,4.920925925925926,1,1,1
61470148,Pública,261.6758285217391,259.62398939130435,4.112926829268293,2,3,3
61470149,Pública,272.1825595,270.3629111428571,4.377142857142857,2,3,3
61470161,Pública,7535.335736785714,271.7862639642857,4.687857142857143,3,1,4
61470162,Pública,264.86021277083336,269.59145525,4.798936170212766,1,1,1
61470164,Pública,293.83058731250003,284.8420646875,5.161875,1,1,1
61470165,Pública,259.8588321111111,275.8714288888889,5.0230434782608695,1,1,1
61470466,Pública,265.8323893125,266.325961171875,5.39390243902439,1,1,1
61470470,Pública,267.0563983557692,262.7593857596154,5.1329,1,1,1
61470481,Pública,273.7918031911765,273.10653360294117,4.83530303030303,1,1,1
61470484,Pública,271.7983068372093,280.8459586511628,5.057441860465116,1,1,1
61470486,Pública,249.03037717241375,245.31938511494252,4.955121951219512,1,1,1
61470489,Pública,255.57725818965517,254.39726644827587,4.494313725490196,2,3,1
61470491,Pública,226.033046875,210.94670075,4.147142857142857,2,3,3
61470492,Pública,251.22459895121952,251.89887295121952,4.292162162162162,2,3,3
61470496,Pública,279.89508824299065,2347.2136765233645,4.863723404255319,1,2,1
61470511,Pública,290.8479393902439,297.78477624390246,4.757948717948718,1,1,1
61470512,Pública,279.6981692142857,293.8398773571429,4.2335714285714285,2,3,3
61470515,Pública,240.84690783333332,239.66967616666668,3.6356,2,3,3
61470528,Pública,265.1234479367089,258.61840027848103,5.223098591549296,1,1,1
61470534,Pública,272.2552913571429,282.4759426071429,5.019629629629629,1,1,1
61470535,Pública,260.30824235714283,281.76021292857143,4.465714285714285,2,3,3
61470537,Pública,326.36215728571426,309.4997719220779,6.020140845070422,1,1,1
61470538,Pública,254.0955969661017,260.65611579661015,4.683818181818181,1,1,1
61470543,Pública,326.42066585,326.517627775,5.251666666666667,1,1,1
61470544,Pública,247.4756612804878,254.6754689878049,4.993291139240506,1,1,1
61470546,Pública,281.2287207142857,286.33652735714287,4.4157142857142855,2,3,3
61470552,Pública,254.57631174418609,268.187559,4.848571428571429,1,1,1
61470556,Pública,268.06356895238093,277.8216592380952,5.037804878048781,1,1,1
61470558,Pública,297.302175260274,306.56613023287673,4.959365079365079,1,1,1
61470576,Pública,265.504530125,275.920748375,4.26875,2,3,3
