ID_ESCOLA,MEDIA_MT,MEDIA_LP,INSE_MEDIO,NIVEL_INSE_MODAL,TIPO_ESCOLA_MODAL,ID_AREA_MODAL,ID_LOCALIZACAO_MODAL,N_ALUNOS,N_ALUNOS_MT_VALIDOS,N_ALUNOS_LP_VALIDOS,FAIXA_MT,FAIXA_LP
61405615,294.05357833333335,274.1696846666667,4.28,1,1,2,1,12,9,9,Q4_Alto,Q3_Médio-Alto
61405616,6524.113158864865,269.60613083783784,4.264722222222222,3,1,2,1,44,37,37,Q4_Alto,Q2_Médio-Baixo
61405619,248.87281985714284,258.9350404285714,4.5,1,1,2,1,15,7,7,Q1_Baixo,Q1_Baixo
61405620,269.0830241935484,269.6377806129032,5.087962962962963,4,1,2,1,64,62,62,Q3_Médio-Alto,Q2_Médio-Baixo
61405623,255.640278375,255.75125081250002,5.054166666666666,1,1,2,1,19,16,16,Q1_Baixo,Q1_Baixo
61405626,275.4116281641791,284.6084344179105,5.186229508196721,1,1,2,1,82,67,67,Q3_Médio-Alto,Q3_Médio-Alto
61405627,350.4248811904762,318.66592526190476,6.578536585365853,1,0,2,1,76,42,42,Q4_Alto,Q4_Alto
61405628,285.5314537272727,273.6404923181818,4.658695652173913,4,1,2,1,24,22,22,Q4_Alto,Q3_Médio-Alto
61405629,254.61792865,240.6068903,4.602941176470589,1,1,2,1,36,20,20,Q1_Baixo,Q1_Baixo
61405632,272.9066032857143,285.39889080952383,5.101428571428571,1,1,2,1,27,21,21,Q3_Médio-Alto,Q3_Médio-Alto
61405637,260.4706852727273,252.51781718181817,4.431818181818182,1,1,2,1,17,11,11,Q2_Médio-Baixo,Q1_Baixo
61405640,264.95001689130436,271.99228110869564,5.022235294117647,1,1,2,1,130,92,92,Q2_Médio-Baixo,Q2_Médio-Baixo
61405641,300.95662095454543,290.8126853863636,5.2102272727272725,1,1,2,1,55,44,44,Q4_Alto,Q4_Alto
61405642,253.80088528220858,257.3961220613497,5.270125,5,1,2,1,195,163,163,Q1_Baixo,Q1_Baixo
61405646,280.92986241666665,271.476718,4.403333333333333,1,1,2,1,17,12,12,Q3_Médio-Alto,Q2_Médio-Baixo
61405649,265.90409973333334,263.0109929,4.733,3,1,2,1,33,30,30,Q2_Médio-Baixo,Q2_Médio-Baixo
61405650,251.499763,263.099414,4.8566666666666665,1,1,2,1,21,17,17,Q1_Baixo,Q2_Médio-Baixo
61405652,261.6780571666667,266.17633957692306,5.144805194805195,1,1,2,1,99,78,78,Q2_Médio-Baixo,Q2_Médio-Baixo
61405653,287.6157193030303,280.8894348787879,4.8539393939393944,5,1,2,1,41,33,33,Q4_Alto,Q3_Médio-Alto
61405654,4463.170893677419,265.5627831451613,4.5986666666666665,1,1,2,1,97,62,62,Q4_Alto,Q2_Médio-Baixo
61405655,261.23290846153844,236.49864126923077,4.457916666666667,1,1,2,1,33,26,26,Q2_Médio-Baixo,Q1_Baixo
61405656,264.3571529,264.2213436,4.965625,1,1,2,1,30,20,20,Q2_Médio-Baixo,Q2_Médio-Baixo
61405661,259.5311155753425,260.63548642465753,5.00530303030303,1,1,2,1,92,73,73,Q2_Médio-Baixo,Q2_Médio-Baixo
61405666,245.12247945454544,257.35624645454544,4.61,1,1,2,1,14,11,11,Q1_Baixo,Q1_Baixo
61405673,269.508201,276.8893159,4.625517241379311,1,1,2,1,78,60,60,Q3_Médio-Alto,Q3_Médio-Alto
61405675,250.21557236666666,234.92221126666666,4.615862068965517,1,1,2,1,51,30,30,Q1_Baixo,Q1_Baixo
61405681,267.5889345875,270.499098,5.474428571428572,1,1,2,1,128,80,80,Q2_Médio-Baixo,Q2_Médio-Baixo
61405684,275.6602359166667,279.4476530833333,5.179166666666666,1,1,2,1,20,12,12,Q3_Médio-Alto,Q3_Médio-Alto
61405693,252.34816905882354,224.5654276470588,4.765625,1,1,2,1,26,17,17,Q1_Baixo,Q1_Baixo
61405698,244.45028613333332,233.3436578,4.8,5,1,2,1,18,15,15,Q1_Baixo,Q1_Baixo
61405699,407.287361516129,4292.943749827957,5.805747126436781,1,1,2,1,167,93,93,Q4_Alto,Q4_Alto
61405706,271.9605281147541,272.5866627377049,4.754166666666666,4,1,2,1,74,61,61,Q3_Médio-Alto,Q2_Médio-Baixo
61405709,3408.054337296703,292.37112673626376,5.159,1,1,2,1,115,91,91,Q4_Alto,Q4_Alto
61405719,267.59970104545454,257.9814585909091,4.7655,1,1,2,1,30,22,22,Q2_Médio-Baixo,Q1_Baixo
61405725,285.8235423333333,292.4744897333333,4.859230769230769,1,1,2,1,22,15,15,Q4_Alto,Q4_Alto
61405726,279.93585854285715,289.6580322,4.809833333333334,1,1,2,1,78,70,70,Q3_Médio-Alto,Q4_Alto
61406176,279.5683142,284.1693639,4.2540000000000004,3,1,2,1,23,20,20,Q3_Médio-Alto,Q3_Médio-Alto
61406180,254.62042715,246.58657515000002,4.661052631578947,1,1,2,1,29,20,20,Q1_Baixo,Q1_Baixo
61406181,309.7847408888889,287.8329243333333,5.056666666666667,1,1,2,2,14,9,9,Q4_Alto,Q4_Alto
61406217,251.89834206349207,5225.969465198413,4.464700854700855,1,1,2,1,145,126,126,Q1_Baixo,Q4_Alto
61406230,247.14212847727273,259.75299820454546,4.876585365853659,5,1,2,1,51,44,44,Q1_Baixo,Q2_Médio-Baixo
61406232,306.50506215584414,306.33567206493507,5.365405405405405,1,1,2,1,154,77,77,Q4_Alto,Q4_Alto
61406234,276.15797565957445,289.42599089361704,5.2515217391304345,1,1,2,1,72,47,47,Q3_Médio-Alto,Q4_Alto
61406236,296.6147969333333,299.19483346666664,4.881428571428572,4,1,2,2,17,15,15,Q4_Alto,Q4_Alto
61406261,330.6790378636364,301.3643014090909,6.131428571428572,7,0,2,1,26,22,22,Q4_Alto,Q4_Alto
61407965,282.2661695576923,285.0267907307692,4.903921568627451,4,1,2,1,60,52,52,Q4_Alto,Q3_Médio-Alto
61407966,278.7822698,272.18005089999997,4.558,3,1,2,1,12,10,10,Q3_Médio-Alto,Q2_Médio-Baixo
61407967,243.76773836363637,244.4663604090909,4.2675,1,1,2,1,26,22,22,Q1_Baixo,Q1_Baixo
61407971,258.0638826181818,268.62779467272725,3.986923076923077,2,1,2,1,60,55,55,Q2_Médio-Baixo,Q2_Médio-Baixo
61407972,255.40798175,255.61048145833334,3.9491666666666667,2,1,2,1,27,24,24,Q1_Baixo,Q1_Baixo
61407973,270.9982002702703,258.25732686486487,4.207567567567567,2,1,2,1,49,37,37,Q3_Médio-Alto,Q1_Baixo
61407976,251.014314875,254.8186130625,3.899230769230769,1,1,2,1,20,16,16,Q1_Baixo,Q1_Baixo
61407981,3554.875528131579,288.2741906052632,5.294266666666666,5,1,2,1,97,76,76,Q4_Alto,Q4_Alto
61407982,253.85747723076923,264.2291480769231,4.2056000000000004,1,1,2,1,32,26,26,Q1_Baixo,Q2_Médio-Baixo
61407986,276.9957591785714,282.4310395,5.372142857142857,1,1,2,1,71,56,56,Q3_Médio-Alto,Q3_Médio-Alto
61407991,248.43040841052633,253.1994668,4.91875,5,1,2,1,110,95,95,Q1_Baixo,Q1_Baixo
61407992,270.430439625,275.030990625,4.21875,1,1,2,2,21,8,8,Q3_Médio-Alto,Q3_Médio-Alto
61407994,264.315234625,281.1148541875,5.240333333333333,1,1,2,1,119,96,96,Q2_Médio-Baixo,Q3_Médio-Alto
61407998,277.01942373972605,276.5807305342466,5.012714285714286,5,1,2,1,86,73,73,Q3_Médio-Alto,Q3_Médio-Alto
61407999,249.72280257894738,267.22850210526315,4.412105263157895,1,1,2,1,34,19,19,Q1_Baixo,Q2_Médio-Baixo
61408001,248.38848324324323,259.67940948648646,4.328805970149253,1,1,2,1,90,74,74,Q1_Baixo,Q2_Médio-Baixo
61408006,250.73544825,260.6002666666667,4.534318181818182,4,1,2,1,51,48,48,Q1_Baixo,Q2_Médio-Baixo
61408008,259.468565037037,261.09660714814817,4.28875,3,1,2,1,31,27,27,Q2_Médio-Baixo,Q2_Médio-Baixo
61408010,265.7724938,257.044202,5.105714285714286,1,1,2,1,21,15,15,Q2_Médio-Baixo,Q1_Baixo
61408012,257.2015545918367,256.2631237755102,4.792340425531915,1,1,2,1,64,49,49,Q1_Baixo,Q1_Baixo
61408013,278.2613847865168,290.64594570786517,5.002941176470588,4,1,2,1,97,89,89,Q3_Médio-Alto,Q4_Alto
61408016,265.33568269230767,250.37879323076925,4.5175,1,1,2,1,16,13,13,Q2_Médio-Baixo,Q1_Baixo
61408017,260.4126686304348,256.13922582608694,5.004482758620689,1,1,2,1,117,92,92,Q2_Médio-Baixo,Q1_Baixo
61408020,257.0972602753623,257.7961533478261,4.886,1,1,2,1,91,69,69,Q1_Baixo,Q1_Baixo
61408023,271.983993575,275.984994125,5.151315789473684,4,1,2,1,47,40,40,Q3_Médio-Alto,Q3_Médio-Alto
61408024,265.5567405625,294.200381875,5.0024999999999995,4,1,2,1,19,16,16,Q2_Médio-Baixo,Q4_Alto
61408026,267.09476303030306,279.3750786060606,5.056363636363637,1,1,2,1,42,33,33,Q2_Médio-Baixo,Q3_Médio-Alto
61408029,263.89942954878046,262.7202387317073,5.155857142857143,1,1,2,1,101,82,82,Q2_Médio-Baixo,Q2_Médio-Baixo
61408032,NA,NA,NA,1,0,2,1,30,0,0,Q4_Alto,Q4_Alto
61408038,286.70564743478263,288.91824423913044,4.676086956521739,4,1,2,1,51,46,46,Q4_Alto,Q4_Alto
61408039,259.4667515,268.1096774117647,3.726166666666667,1,1,2,1,79,68,68,Q2_Médio-Baixo,Q2_Médio-Baixo
61408042,286.20044375,306.81220525000003,5.57625,1,0,2,1,15,12,12,Q4_Alto,Q4_Alto
61408045,338.56898588235293,309.5767062352941,6.155384615384615,1,0,2,1,22,17,17,Q4_Alto,Q4_Alto
61408051,281.50450154761904,289.3326907142857,4.91051282051282,5,1,2,1,49,42,42,Q3_Médio-Alto,Q4_Alto
61408053,274.1515685806452,279.8879488064516,5.1087096774193546,5,1,2,1,76,62,62,Q3_Médio-Alto,Q3_Médio-Alto
61408067,273.7029194,273.9009463857143,4.516307692307692,1,1,2,1,89,70,70,Q3_Médio-Alto,Q3_Médio-Alto
61408071,322.3330513076923,301.83256334615385,5.30304347826087,1,1,2,1,64,26,26,Q4_Alto,Q4_Alto
61408077,255.69626322424241,276.542631,4.9574522292993635,1,1,2,1,199,165,165,Q1_Baixo,Q3_Médio-Alto
61408083,248.43430178260869,250.22107469565216,4.1040909090909095,2,1,2,2,25,23,23,Q1_Baixo,Q1_Baixo
61408565,335.8462321,338.02556925,6.087,6,1,2,1,24,20,20,Q4_Alto,Q4_Alto
61408566,329.16900564285714,334.5994642857143,6.0825,7,0,2,1,37,28,28,Q4_Alto,Q4_Alto
61408573,376.8770702272727,328.2736528181818,6.465,7,0,2,1,29,22,22,Q4_Alto,Q4_Alto
61408574,242.11484545652175,250.0753239347826,4.356578947368421,1,1,2,1,62,46,46,Q1_Baixo,Q1_Baixo
61412109,284.1054873539823,294.37988673451326,5.456576576576577,5,1,1,1,123,113,113,Q4_Alto,Q4_Alto
61412116,263.22298486046515,277.03007318604654,4.967560975609756,1,1,2,1,52,43,43,Q2_Médio-Baixo,Q3_Médio-Alto
61412117,257.76863218032787,262.18110883606556,5.018518518518518,1,1,2,1,79,61,61,Q2_Médio-Baixo,Q2_Médio-Baixo
61412119,236.5479044117647,230.9255644117647,4.304705882352941,3,1,2,1,20,17,17,Q1_Baixo,Q1_Baixo
61412121,263.880714125,266.345475125,4.670833333333333,5,1,2,1,46,40,40,Q2_Médio-Baixo,Q2_Médio-Baixo
61412122,270.63798941758245,275.71074436263734,5.112555555555556,6,1,2,1,100,91,91,Q3_Médio-Alto,Q3_Médio-Alto
61412123,260.0000267777778,258.37391474603174,5.127096774193548,5,1,2,1,71,63,63,Q2_Médio-Baixo,Q1_Baixo
61412125,286.4012615144124,286.93692811308205,5.635837438423645,1,1,2,1,525,451,451,Q4_Alto,Q3_Médio-Alto
61412126,258.41732766233764,277.3536253896104,4.984109589041096,1,1,2,1,98,77,77,Q2_Médio-Baixo,Q3_Médio-Alto
61412127,275.19690035555556,282.0213756148148,5.1847619047619045,1,1,2,1,178,135,135,Q3_Médio-Alto,Q3_Médio-Alto
61412133,240.20444234920635,250.4282467142857,4.865245901639344,1,1,2,1,92,63,63,Q1_Baixo,Q1_Baixo
61412134,246.99164924137932,238.84572189655174,4.648,1,1,2,1,64,29,29,Q1_Baixo,Q1_Baixo
61412137,273.1849232222222,276.00680955555555,5.127777777777777,6,1,2,1,23,18,18,Q3_Médio-Alto,Q3_Médio-Alto
61412138,300.0238570697674,296.4319769147287,5.518548387096774,1,1,2,1,154,129,129,Q4_Alto,Q4_Alto
61412145,253.20387164102564,245.6176162820513,4.265384615384615,2,1,2,1,46,39,39,Q1_Baixo,Q1_Baixo
61412146,263.88096689285715,271.84765275,4.708679245283019,1,1,2,1,70,56,56,Q2_Médio-Baixo,Q2_Médio-Baixo
61412147,281.07917525581394,281.4433373023256,4.620987654320988,1,1,2,1,102,86,86,Q3_Médio-Alto,Q3_Médio-Alto
61412148,255.46203324242424,267.788072969697,4.676428571428572,1,1,2,1,39,33,33,Q1_Baixo,Q2_Médio-Baixo
61412150,259.7653440294118,274.4680218235294,4.85875,1,1,2,1,44,34,34,Q2_Médio-Baixo,Q3_Médio-Alto
61412151,270.7230772191781,256.2621949863014,4.08,1,1,2,1,99,73,73,Q3_Médio-Alto,Q1_Baixo
61412153,277.4768240967742,289.73596551612906,4.981,1,1,2,1,48,31,31,Q3_Médio-Alto,Q4_Alto
61412154,265.0854762,265.7209746909091,4.5,1,1,2,1,68,55,55,Q2_Médio-Baixo,Q2_Médio-Baixo
61412157,295.2181734545455,302.53664063636364,4.9781818181818185,1,1,2,1,15,11,11,Q4_Alto,Q4_Alto
61412162,267.95155954761907,274.97691083333336,4.528205128205128,1,1,2,1,57,42,42,Q2_Médio-Baixo,Q3_Médio-Alto
61412163,271.0852590588235,283.1325753235294,5.162539682539682,4,1,2,1,75,68,68,Q3_Médio-Alto,Q3_Médio-Alto
61412165,267.5854806666667,272.06162575,4.921818181818182,1,1,2,1,15,12,12,Q2_Médio-Baixo,Q2_Médio-Baixo
61412167,2347.2711817674417,273.1303113604651,4.333023255813954,2,1,2,1,107,86,86,Q4_Alto,Q3_Médio-Alto
61412168,260.440872625,249.31057945833334,4.356739130434782,1,1,2,1,77,48,48,Q2_Médio-Baixo,Q1_Baixo
61412169,269.233507,274.5172766,4.9185,1,1,2,1,64,40,40,Q3_Médio-Alto,Q3_Médio-Alto
61412173,251.1187505909091,245.4388435,4.588181818181818,4,1,2,1,25,22,22,Q1_Baixo,Q1_Baixo
61412175,248.94401267857143,248.58770235714286,4.568518518518519,1,1,2,1,57,28,28,Q1_Baixo,Q1_Baixo
61412178,276.85127995348836,288.97394139534885,4.6902380952380955,4,1,2,1,51,43,43,Q3_Médio-Alto,Q4_Alto
61412181,282.48259736421727,293.0034938115016,5.148299319727891,1,1,2,1,385,313,313,Q4_Alto,Q4_Alto
61412182,298.15674233333334,299.1093882857143,5.2299999999999995,5,1,2,1,24,21,21,Q4_Alto,Q4_Alto
61412187,254.42167868888887,250.93797906666666,4.5975,1,1,2,2,68,45,45,Q1_Baixo,Q1_Baixo
61412188,247.3383673125,18049.616617125,4.8275,1,1,2,1,21,16,16,Q1_Baixo,Q4_Alto
61412190,275.48133516883115,266.9539761168831,4.863888888888889,4,1,2,1,90,77,77,Q3_Médio-Alto,Q2_Médio-Baixo
61412193,255.08645183333334,250.188762,4.5627272727272725,1,1,2,1,15,12,12,Q1_Baixo,Q1_Baixo
61412194,252.63449966666667,265.97211893939397,4.255483870967742,2,1,2,1,39,33,33,Q1_Baixo,Q2_Médio-Baixo
61412196,5441.117574540984,297.233063295082,5.303214285714286,5,1,2,1,69,61,61,Q4_Alto,Q4_Alto
61412200,253.18520675,262.3530611214286,4.86796992481203,1,1,2,1,188,140,140,Q1_Baixo,Q2_Médio-Baixo
61412201,268.05507067857144,265.17092853571427,5.123793103448276,4,1,2,1,31,28,28,Q2_Médio-Baixo,Q2_Médio-Baixo
61412202,250.8180855,249.60701954545453,3.8969444444444443,1,1,2,2,54,44,44,Q1_Baixo,Q1_Baixo
61412203,219.504031,215.95252200000002,4.451111111111111,3,1,2,1,12,9,9,Q1_Baixo,Q1_Baixo
61412204,258.76852752325584,269.2262053837209,4.475903614457831,1,1,2,1,114,86,86,Q2_Médio-Baixo,Q2_Médio-Baixo
61412207,267.53520233333336,270.8733998888889,4.091111111111111,3,1,2,2,14,9,9,Q2_Médio-Baixo,Q2_Médio-Baixo
61412209,255.1009385882353,282.40071911764704,4.390588235294118,1,1,2,1,22,17,17,Q1_Baixo,Q3_Médio-Alto
61412210,4350.331534439394,285.0493936818182,5.24625,5,1,2,1,76,66,66,Q4_Alto,Q3_Médio-Alto
61412808,251.88806985714285,250.27557466666667,5.16609756097561,4,1,2,1,50,42,42,Q1_Baixo,Q1_Baixo
61412812,274.35686918348625,270.5169898440367,5.218073394495413,1,1,2,1,155,109,109,Q3_Médio-Alto,Q2_Médio-Baixo
61412815,272.5523119545455,281.1103496704545,5.178915662650603,1,1,2,1,104,88,88,Q3_Médio-Alto,Q3_Médio-Alto
61412817,290.8295852727273,278.4542385909091,4.879302325581396,4,1,2,1,55,44,44,Q4_Alto,Q3_Médio-Alto
61412819,268.61739776595743,289.531460606383,5.492555555555556,1,1,2,1,133,94,94,Q3_Médio-Alto,Q4_Alto
61412820,260.2346972580645,266.9699743548387,4.985636363636363,1,1,2,1,85,62,62,Q2_Médio-Baixo,Q2_Médio-Baixo
61412821,269.6134611690141,265.01719774647887,4.694857142857143,2,1,2,1,86,71,71,Q3_Médio-Alto,Q2_Médio-Baixo
61412822,262.13189963157896,274.38422236842104,5.060588235294118,1,1,2,1,24,19,19,Q2_Médio-Baixo,Q3_Médio-Alto
61412823,279.68913098245616,287.65319880701753,5.205045871559633,5,1,2,1,125,114,114,Q3_Médio-Alto,Q4_Alto
61412824,288.89144370149256,291.9126483880597,4.654545454545454,4,1,2,1,76,67,67,Q4_Alto,Q4_Alto
61412830,287.4973102631579,290.86329673684213,5.353428571428571,1,1,2,1,42,38,38,Q4_Alto,Q4_Alto
61412831,262.95228264705884,258.0463335588235,5.153787878787878,1,1,2,1,94,68,68,Q2_Médio-Baixo,Q1_Baixo
61412832,287.42413984210526,289.0926655263158,3.8357894736842106,1,1,2,2,21,19,19,Q4_Alto,Q4_Alto
61412833,293.31239914925374,284.62045795522386,4.895846153846154,3,1,2,1,78,67,67,Q4_Alto,Q3_Médio-Alto
61412835,294.82581572972975,299.7955514864865,4.619189189189189,5,1,2,1,38,37,37,Q4_Alto,Q4_Alto
61412841,261.79519127272727,255.14381736363637,4.507,1,1,2,1,13,11,11,Q2_Médio-Baixo,Q1_Baixo
61412853,290.7366651666667,289.71572008333334,5.125454545454546,1,1,2,2,16,12,12,Q4_Alto,Q4_Alto
61412857,271.51926476923074,287.7729978076923,4.5426,1,1,2,1,72,52,52,Q3_Médio-Alto,Q4_Alto
61412861,265.6588202105263,277.89725357894736,5.070526315789474,6,1,2,1,21,19,19,Q2_Médio-Baixo,Q3_Médio-Alto
61412864,256.5046110769231,261.1347826153846,4.8368,1,1,2,1,41,26,26,Q1_Baixo,Q2_Médio-Baixo
61412867,267.54342839285715,286.091476,5.0667857142857144,4,1,2,1,33,28,28,Q2_Médio-Baixo,Q3_Médio-Alto
61412869,267.88294523376624,283.0140033506494,5.153013698630137,1,1,2,1,109,77,77,Q2_Médio-Baixo,Q3_Médio-Alto
61412870,252.03217825,263.91808141666667,4.4738235294117645,3,1,2,1,43,36,36,Q1_Baixo,Q2_Médio-Baixo
61412878,344.99608125,314.4189374,5.687083333333334,1,1,1,1,568,140,140,Q4_Alto,Q4_Alto
61412880,347.2276401372549,319.3301037058824,6.297450980392157,7,0,2,1,73,51,51,Q4_Alto,Q4_Alto
61412884,314.93985806666666,315.2912292222222,5.935232558139535,6,1,1,1,108,90,90,Q4_Alto,Q4_Alto
61412890,295.1043363076923,314.5576786923077,4.996923076923077,4,1,2,1,16,13,13,Q4_Alto,Q4_Alto
61412891,264.4461871818182,258.05884472727274,4.27590909090909,1,1,2,1,27,22,22,Q2_Médio-Baixo,Q1_Baixo
61412892,362.3537687058824,340.3745167647059,5.6438235294117645,1,1,2,1,105,34,34,Q4_Alto,Q4_Alto
61412893,264.26902874074074,252.76601718518518,5.1076,1,1,2,1,36,27,27,Q2_Médio-Baixo,Q1_Baixo
61412895,342.88098436363634,330.3697856969697,5.4116949152542375,1,1,2,1,95,66,66,Q4_Alto,Q4_Alto
61412905,270.1780390243903,272.62167702439024,5.032162162162162,1,1,2,1,60,41,41,Q3_Médio-Alto,Q2_Médio-Baixo
61412925,249.06083494444445,238.85075594444444,3.8347058823529414,1,1,2,1,22,18,18,Q1_Baixo,Q1_Baixo
61412927,249.6406629090909,253.43962936363636,4.304,3,1,2,2,12,11,11,Q1_Baixo,Q1_Baixo
61415618,284.4864230980392,286.5168328627451,5.1744,1,1,1,1,68,51,51,Q4_Alto,Q3_Médio-Alto
61415627,3950.565984809524,280.4637112857143,5.124150943396226,1,1,1,1,88,63,63,Q4_Alto,Q3_Médio-Alto
61415634,260.8713738,284.34590126666666,5.21,1,1,1,1,27,15,15,Q2_Médio-Baixo,Q3_Médio-Alto
61415637,346.0735843090909,344.75979303636365,5.429090909090909,1,1,2,1,91,55,55,Q4_Alto,Q4_Alto
61416085,263.6592524615385,274.67975292307693,4.751176470588235,1,1,1,1,77,52,52,Q2_Médio-Baixo,Q3_Médio-Alto
61416086,1571.9342338436213,285.7473109012346,5.651004566210045,1,1,1,1,291,243,243,Q4_Alto,Q3_Médio-Alto
61416087,235.22339368421052,227.03391337894737,5.255934065934066,1,1,2,1,149,95,95,Q1_Baixo,Q1_Baixo
61416088,251.6403237721519,253.95385167088608,5.127236842105263,1,1,2,1,127,79,79,Q1_Baixo,Q1_Baixo
61416089,335.99864755319146,332.3566891382979,5.780666666666667,1,1,2,1,113,94,94,Q4_Alto,Q4_Alto
61416090,275.28494539252335,284.10123211214955,5.321052631578947,5,1,1,1,126,107,107,Q3_Médio-Alto,Q3_Médio-Alto
61416092,260.4522466,274.1674612,5.211,5,1,2,1,23,20,20,Q2_Médio-Baixo,Q3_Médio-Alto
61416093,254.88826851785714,260.68422523214286,4.584705882352941,1,1,2,1,80,56,56,Q1_Baixo,Q2_Médio-Baixo
61416094,250.1183086,249.6866209,3.803,2,1,2,1,13,10,10,Q1_Baixo,Q1_Baixo
61416095,250.4476468139535,253.0890474883721,4.541111111111111,1,1,2,1,59,43,43,Q1_Baixo,Q1_Baixo
61416097,246.98965334693878,257.86973391836733,4.904871794871795,1,1,2,1,73,49,49,Q1_Baixo,Q1_Baixo
61416099,268.4829776142857,276.0103815642857,5.194263565891473,1,1,2,1,174,140,140,Q3_Médio-Alto,Q3_Médio-Alto
61416102,272.7902869813665,2531.8111832298137,5.367290322580645,1,1,2,1,227,161,161,Q3_Médio-Alto,Q4_Alto
61416104,283.4714123125,275.6305096875,4.7759375,1,1,2,1,40,32,32,Q4_Alto,Q3_Médio-Alto
61416106,266.79353689285716,260.37933285714286,4.553928571428571,3,1,2,1,37,28,28,Q2_Médio-Baixo,Q2_Médio-Baixo
61416109,248.4698537,245.822704325,3.6818918918918917,2,1,2,1,45,40,40,Q1_Baixo,Q1_Baixo
61416112,265.05289105208334,278.49905171875,5.280106382978723,1,1,2,1,157,96,96,Q2_Médio-Baixo,Q3_Médio-Alto
61416116,267.68612562790696,272.0320635930233,4.480493827160494,1,1,2,1,105,86,86,Q2_Médio-Baixo,Q2_Médio-Baixo
61416117,276.98438003846155,273.9265216923077,5.003921568627451,1,1,2,1,69,52,52,Q3_Médio-Alto,Q3_Médio-Alto
61416124,4574.911937382716,301.30040160493826,4.914415584415584,1,1,2,1,96,81,81,Q4_Alto,Q4_Alto
61416126,277.48534416666666,280.35123025,4.870833333333334,1,1,2,1,16,12,12,Q3_Médio-Alto,Q3_Médio-Alto
61416130,240.86969007407407,243.0262769074074,4.8653191489361705,1,1,2,1,73,54,54,Q1_Baixo,Q1_Baixo
61416132,282.34823318181816,284.1483290909091,4.372727272727273,3,1,2,1,13,11,11,Q4_Alto,Q3_Médio-Alto
61416137,282.37308777777776,270.3398878888889,4.184117647058824,2,1,2,1,22,18,18,Q4_Alto,Q2_Médio-Baixo
61416138,264.4399482105263,268.9607375526316,4.70578947368421,3,1,2,1,48,38,38,Q2_Médio-Baixo,Q2_Médio-Baixo
61416139,247.00294628431374,254.21253602941175,4.5694791666666665,4,1,2,1,122,102,102,Q1_Baixo,Q1_Baixo
61416140,250.45270803846154,241.64244153846153,4.314230769230769,1,1,2,1,41,26,26,Q1_Baixo,Q1_Baixo
61416142,264.38506625714285,254.03627245714287,4.848181818181819,1,1,2,1,53,35,35,Q2_Médio-Baixo,Q1_Baixo
61416146,260.1776952790698,260.60596788372095,5.097951807228916,4,1,2,1,101,86,86,Q2_Médio-Baixo,Q2_Médio-Baixo
61416147,319.26722380555555,310.27502893055555,5.499130434782609,6,1,2,1,86,72,72,Q4_Alto,Q4_Alto
61416150,275.4402132380952,289.85321023809524,4.758461538461538,1,1,2,1,24,21,21,Q3_Médio-Alto,Q4_Alto
61416151,248.95637576923076,223.99333146153847,4.864,1,1,2,1,16,13,13,Q1_Baixo,Q1_Baixo
61416157,282.36925962857146,284.334178,4.585757575757576,1,1,2,1,50,35,35,Q4_Alto,Q3_Médio-Alto
61416158,250.39778307692308,238.90230746153847,3.9066666666666667,1,1,2,1,19,13,13,Q1_Baixo,Q1_Baixo
61416159,250.94280924489797,253.85422836734693,4.527555555555556,1,1,2,1,62,49,49,Q1_Baixo,Q1_Baixo
61416163,285.1959554117647,271.92736064705883,4.514375,3,1,2,1,19,17,17,Q4_Alto,Q2_Médio-Baixo
61416166,252.84995028571427,247.3879570952381,3.7575,1,1,2,1,30,21,21,Q1_Baixo,Q1_Baixo
61416170,268.4334936428572,272.9481514285714,4.5172727272727276,1,1,2,1,18,14,14,Q3_Médio-Alto,Q2_Médio-Baixo
61416172,260.2929048461538,254.27288946153845,4.469166666666666,3,1,2,1,16,13,13,Q2_Médio-Baixo,Q1_Baixo
61416176,261.0288155319149,273.7817135460993,5.428333333333334,6,1,2,1,168,141,141,Q2_Médio-Baixo,Q3_Médio-Alto
61416177,3706.962992208791,302.89783982417583,5.679080459770115,1,1,2,2,175,91,91,Q4_Alto,Q4_Alto
61416178,258.66985010344825,265.73424096551724,4.545,1,1,2,1,41,29,29,Q2_Médio-Baixo,Q2_Médio-Baixo
61416180,290.619186170068,306.4154271496599,5.740970149253731,1,1,2,1,181,147,147,Q4_Alto,Q4_Alto
61416181,259.219790872449,261.06531429081633,4.956791443850268,1,1,2,1,250,196,196,Q2_Médio-Baixo,Q2_Médio-Baixo
61416186,280.62150088372096,292.12732025581397,5.10575,1,1,2,1,53,43,43,Q3_Médio-Alto,Q4_Alto
61416190,273.8644251015625,269.964011375,5.151130434782608,1,1,2,1,158,128,128,Q3_Médio-Alto,Q2_Médio-Baixo
61416193,278.950877875,296.1893545357143,4.912115384615385,4,1,2,1,65,56,56,Q3_Médio-Alto,Q4_Alto
61416196,297.2525793814433,306.8732627628866,5.76021052631579,1,1,2,1,132,97,97,Q4_Alto,Q4_Alto
61416198,264.3541216904762,258.82330473809526,4.702926829268293,4,1,2,1,46,42,42,Q2_Médio-Baixo,Q1_Baixo
