ID_ESCOLA,LOCALIZACAO,AREA,TIPO_ESCOLA,CLUSTER,MEDIA_MT,MEDIA_LP,INSE_MEDIO,FAIXA_MT,FAIXA_LP,GRUPO_INSE
61416203,Urbana,Interior,Pública,1,307.46,281.48,5.21,Q4_Alto,Q3_Médio-Alto,Alto_INSE
61431548,Urbana,Interior,Pública,1,307.15,297.83,5.15,Q4_Alto,Q4_Alto,Alto_INSE
61449169,Urbana,Interior,Pública,1,307.13,308.98,5.23,Q4_Alto,Q4_Alto,Alto_INSE
61451157,Urbana,Interior,Pública,1,306.73,301.19,4.72,Q4_Alto,Q4_Alto,Medio_INSE
61449561,Urbana,Interior,Pública,1,306.73,1830.59,5.54,Q4_Alto,Q4_Alto,Alto_INSE
61442568,Urbana,Interior,Pública,1,306.64,284.66,4.7,Q4_Alto,Q3_Médio-Alto,Baixo_INSE
61406232,Urbana,Interior,Pública,1,306.51,306.34,5.37,Q4_Alto,Q4_Alto,Alto_INSE
61466548,Urbana,Interior,Pública,1,304.71,310.23,5.11,Q4_Alto,Q4_Alto,Alto_INSE
61405611,Urbana,Interior,Pública,1,304.51,309.11,6.01,Q4_Alto,Q4_Alto,Alto_INSE
61425536,Urbana,Interior,Pública,1,303.88,311.56,5.41,Q4_Alto,Q4_Alto,Alto_INSE
61428615,Urbana,Interior,Pública,1,302.06,305.81,5.17,Q4_Alto,Q4_Alto,Alto_INSE
61466574,Urbana,Interior,Pública,1,302.06,299.62,5.3,Q4_Alto,Q4_Alto,Alto_INSE
61432948,Urbana,Interior,Pública,1,302.01,303.12,5.3,Q4_Alto,Q4_Alto,Alto_INSE
61399948,Urbana,Interior,Pública,1,301.51,296.15,5.01,Q4_Alto,Q4_Alto,Medio_INSE
61405641,Urbana,Interior,Pública,1,300.96,290.81,5.21,Q4_Alto,Q4_Alto,Alto_INSE
61439280,Urbana,Interior,Pública,1,300.86,290.47,5.01,Q4_Alto,Q4_Alto,Medio_INSE
61399546,Urbana,Interior,Pública,1,300.54,300.77,4.89,Q4_Alto,Q4_Alto,Medio_INSE
61442357,Urbana,Interior,Pública,1,300.44,296.81,5.14,Q4_Alto,Q4_Alto,Alto_INSE
61421779,Urbana,Interior,Pública,1,300.4,1344.61,5.24,Q4_Alto,Q4_Alto,Alto_INSE
61412138,Urbana,Interior,Pública,1,300.02,296.43,5.52,Q4_Alto,Q4_Alto,Alto_INSE
61399476,Urbana,Interior,Pública,1,299.99,288.17,5.16,Q4_Alto,Q4_Alto,Alto_INSE
61448121,Urbana,Interior,Pública,1,299.99,291.52,5.07,Q4_Alto,Q4_Alto,Medio_INSE
61442579,Urbana,Interior,Pública,1,299.81,305.58,4.93,Q4_Alto,Q4_Alto,Medio_INSE
61458796,Urbana,Interior,Pública,1,299.54,287.17,5.38,Q4_Alto,Q4_Alto,Alto_INSE
61448612,Urbana,Interior,Pública,1,299.39,304.94,5.13,Q4_Alto,Q4_Alto,Alto_INSE
61448077,Urbana,Interior,Pública,1,299.01,283.08,5.23,Q4_Alto,Q3_Médio-Alto,Alto_INSE
61459205,Urbana,Interior,Pública,1,298.85,298.22,5.41,Q4_Alto,Q4_Alto,Alto_INSE
61399640,Urbana,Interior,Pública,1,298.71,298.59,5.27,Q4_Alto,Q4_Alto,Alto_INSE
61458797,Urbana,Interior,Pública,1,298.63,309.62,5.53,Q4_Alto,Q4_Alto,Alto_INSE
61431539,Urbana,Interior,Pública,1,298.42,302.47,5.15,Q4_Alto,Q4_Alto,Alto_INSE
61433551,Urbana,Interior,Pública,1,298.35,311.62,5.66,Q4_Alto,Q4_Alto,Alto_INSE
61416628,Urbana,Interior,Pública,1,298.34,299.96,4.89,Q4_Alto,Q4_Alto,Medio_INSE
61412182,Urbana,Interior,Pública,1,298.16,299.11,5.23,Q4_Alto,Q4_Alto,Alto_INSE
61399891,Urbana,Interior,Pública,1,298.15,299.2,5.04,Q4_Alto,Q4_Alto,Medio_INSE
61438210,Urbana,Interior,Pública,1,297.99,295.6,5.09,Q4_Alto,Q4_Alto,Alto_INSE
61416674,Urbana,Interior,Pública,1,297.75,300.83,5.46,Q4_Alto,Q4_Alto,Alto_INSE
61454726,Urbana,Interior,Pública,1,297.62,307.02,4.8,Q4_Alto,Q4_Alto,Medio_INSE
61417148,Urbana,Interior,Pública,1,297.47,295.56,4.87,Q4_Alto,Q4_Alto,Medio_INSE
61416196,Urbana,Interior,Pública,1,297.25,306.87,5.76,Q4_Alto,Q4_Alto,Alto_INSE
61399663,Urbana,Interior,Pública,1,297.18,298.79,5.19,Q4_Alto,Q4_Alto,Alto_INSE
61466440,Urbana,Interior,Pública,1,296.69,302.73,5.35,Q4_Alto,Q4_Alto,Alto_INSE
61442093,Urbana,Interior,Pública,1,296.56,288.15,4.87,Q4_Alto,Q4_Alto,Medio_INSE
61431465,Urbana,Interior,Pública,1,296.53,301.74,5.17,Q4_Alto,Q4_Alto,Alto_INSE
61441573,Urbana,Interior,Pública,1,296.11,292.41,5.27,Q4_Alto,Q4_Alto,Alto_INSE
61441613,Urbana,Interior,Pública,1,295.96,301.87,5.39,Q4_Alto,Q4_Alto,Alto_INSE
61399897,Urbana,Interior,Pública,1,295.94,288.13,5.33,Q4_Alto,Q4_Alto,Alto_INSE
61425621,Urbana,Interior,Pública,1,295.92,302.31,5.22,Q4_Alto,Q4_Alto,Alto_INSE
61421770,Urbana,Interior,Pública,1,295.92,288.45,4.72,Q4_Alto,Q4_Alto,Medio_INSE
61431473,Urbana,Interior,Pública,1,295.76,290.85,4.94,Q4_Alto,Q4_Alto,Medio_INSE
61425142,Urbana,Interior,Pública,1,295.72,268.21,4.97,Q4_Alto,Q2_Médio-Baixo,Medio_INSE
61437701,Urbana,Interior,Pública,1,295.71,273.86,4.72,Q4_Alto,Q3_Médio-Alto,Medio_INSE
61425688,Urbana,Interior,Pública,1,295.65,292.44,5.72,Q4_Alto,Q4_Alto,Alto_INSE
61433968,Urbana,Interior,Pública,1,295.46,303.68,5.41,Q4_Alto,Q4_Alto,Alto_INSE
61442567,Urbana,Interior,Pública,1,295.23,286.4,5.14,Q4_Alto,Q3_Médio-Alto,Alto_INSE
61412157,Urbana,Interior,Pública,1,295.22,302.54,4.98,Q4_Alto,Q4_Alto,Medio_INSE
61450127,Urbana,Interior,Pública,1,295.22,298.01,4.77,Q4_Alto,Q4_Alto,Medio_INSE
61421864,Urbana,Interior,Pública,1,295.2,295.43,5.23,Q4_Alto,Q4_Alto,Alto_INSE
61412890,Urbana,Interior,Pública,1,295.1,314.56,5,Q4_Alto,Q4_Alto,Medio_INSE
61433048,Urbana,Interior,Pública,1,294.91,277.62,4.96,Q4_Alto,Q3_Médio-Alto,Medio_INSE
61465807,Urbana,Interior,Pública,1,294.87,295.93,5.2,Q4_Alto,Q4_Alto,Alto_INSE
61425136,Urbana,Interior,Pública,1,294.69,297.13,4.99,Q4_Alto,Q4_Alto,Medio_INSE
61428126,Urbana,Interior,Pública,1,294.5,299,4.69,Q4_Alto,Q4_Alto,Baixo_INSE
61439302,Urbana,Interior,Pública,1,294.49,9282.91,5.32,Q4_Alto,Q4_Alto,Alto_INSE
61448130,Urbana,Interior,Pública,1,294.44,311.37,4.84,Q4_Alto,Q4_Alto,Medio_INSE
61449673,Urbana,Interior,Pública,1,294.12,305.68,5.51,Q4_Alto,Q4_Alto,Alto_INSE
61425172,Urbana,Interior,Pública,1,293.87,303.88,5.44,Q4_Alto,Q4_Alto,Alto_INSE
61417104,Urbana,Interior,Pública,1,293.83,2500.69,5.37,Q4_Alto,Q4_Alto,Alto_INSE
61441548,Urbana,Interior,Pública,1,293.62,290.24,4.87,Q4_Alto,Q4_Alto,Medio_INSE
61425356,Urbana,Interior,Pública,1,293.6,296,5.28,Q4_Alto,Q4_Alto,Alto_INSE
61465810,Urbana,Interior,Pública,1,293.42,286.32,4.73,Q4_Alto,Q3_Médio-Alto,Medio_INSE
61412833,Urbana,Interior,Pública,1,293.31,284.62,4.9,Q4_Alto,Q3_Médio-Alto,Medio_INSE
61428648,Urbana,Interior,Pública,1,293.27,291.85,4.89,Q4_Alto,Q4_Alto,Medio_INSE
61449148,Urbana,Interior,Pública,1,293.04,291.47,5.16,Q4_Alto,Q4_Alto,Alto_INSE
61424831,Urbana,Interior,Pública,1,292.8,299.82,5.28,Q4_Alto,Q4_Alto,Alto_INSE
61399928,Urbana,Interior,Pública,1,292.69,303.6,5.29,Q4_Alto,Q4_Alto,Alto_INSE
61432507,Urbana,Interior,Pública,1,292.55,294.26,5.01,Q4_Alto,Q4_Alto,Medio_INSE
61425010,Urbana,Interior,Pública,1,292.1,285.07,5.53,Q4_Alto,Q3_Médio-Alto,Alto_INSE
61424995,Urbana,Interior,Pública,1,291.86,286.53,5.02,Q4_Alto,Q3_Médio-Alto,Medio_INSE
61425370,Urbana,Interior,Pública,1,291.68,297.9,5.4,Q4_Alto,Q4_Alto,Alto_INSE
61442588,Urbana,Interior,Pública,1,291.67,290.55,5.25,Q4_Alto,Q4_Alto,Alto_INSE
61432582,Urbana,Interior,Pública,1,291.54,300.74,5.48,Q4_Alto,Q4_Alto,Alto_INSE
61455459,Urbana,Interior,Pública,1,291.51,290.85,5.04,Q4_Alto,Q4_Alto,Medio_INSE
61459440,Urbana,Interior,Pública,1,291.36,298.64,5.58,Q4_Alto,Q4_Alto,Alto_INSE
61466270,Urbana,Interior,Pública,1,291.34,27507.65,4.37,Q4_Alto,Q4_Alto,Baixo_INSE
61459336,Urbana,Interior,Pública,1,291.22,289.05,5.14,Q4_Alto,Q4_Alto,Alto_INSE
61399481,Urbana,Interior,Pública,1,291.15,283.63,5.35,Q4_Alto,Q3_Médio-Alto,Alto_INSE
61399564,Urbana,Interior,Pública,1,291.04,302.28,5.46,Q4_Alto,Q4_Alto,Alto_INSE
61431454,Urbana,Interior,Pública,1,290.97,287.97,4.81,Q4_Alto,Q4_Alto,Medio_INSE
61470511,Urbana,Interior,Pública,1,290.85,297.78,4.76,Q4_Alto,Q4_Alto,Medio_INSE
61442103,Urbana,Interior,Pública,1,290.83,292.49,5.06,Q4_Alto,Q4_Alto,Medio_INSE
61412817,Urbana,Interior,Pública,1,290.83,278.45,4.88,Q4_Alto,Q3_Médio-Alto,Medio_INSE
61450168,Urbana,Interior,Pública,1,290.82,275.36,5.13,Q4_Alto,Q3_Médio-Alto,Alto_INSE
61442073,Urbana,Interior,Pública,1,290.81,304.43,5.25,Q4_Alto,Q4_Alto,Alto_INSE
61466127,Urbana,Interior,Pública,1,290.77,295.76,5.45,Q4_Alto,Q4_Alto,Alto_INSE
61416180,Urbana,Interior,Pública,1,290.62,306.42,5.74,Q4_Alto,Q4_Alto,Alto_INSE
61431524,Urbana,Interior,Pública,1,290.47,296.28,4.9,Q4_Alto,Q4_Alto,Medio_INSE
61431556,Urbana,Interior,Pública,1,290.34,289.46,4.88,Q4_Alto,Q4_Alto,Medio_INSE
61416211,Urbana,Interior,Pública,1,290.22,287.14,5.28,Q4_Alto,Q4_Alto,Alto_INSE
61421847,Urbana,Interior,Pública,1,290.18,300.37,4.85,Q4_Alto,Q4_Alto,Medio_INSE
61399648,Urbana,Interior,Pública,1,289.99,293.17,5.08,Q4_Alto,Q4_Alto,Medio_INSE
61437742,Urbana,Interior,Pública,1,289.83,288.27,5.11,Q4_Alto,Q4_Alto,Alto_INSE
61399478,Urbana,Interior,Pública,1,289.79,294.94,5.29,Q4_Alto,Q4_Alto,Alto_INSE
61425514,Urbana,Interior,Pública,1,289.76,284.8,4.69,Q4_Alto,Q3_Médio-Alto,Baixo_INSE
61457642,Urbana,Interior,Pública,1,289.76,301.71,4.9,Q4_Alto,Q4_Alto,Medio_INSE
61459171,Urbana,Interior,Pública,1,289.58,286.43,4.75,Q4_Alto,Q3_Médio-Alto,Medio_INSE
61432972,Urbana,Interior,Pública,1,289.53,276.09,5.12,Q4_Alto,Q3_Médio-Alto,Alto_INSE
61442101,Urbana,Interior,Pública,1,289.51,287.54,5.05,Q4_Alto,Q4_Alto,Medio_INSE
61457702,Urbana,Interior,Pública,1,289.37,303.24,5.23,Q4_Alto,Q4_Alto,Alto_INSE
61439278,Urbana,Interior,Pública,1,289.35,289.36,5.14,Q4_Alto,Q4_Alto,Alto_INSE
61399854,Urbana,Interior,Pública,1,289.34,1486.8,4.82,Q4_Alto,Q4_Alto,Medio_INSE
61421834,Urbana,Interior,Pública,1,289.33,291.24,5.56,Q4_Alto,Q4_Alto,Alto_INSE
61433533,Urbana,Interior,Pública,1,289.3,276.82,5.25,Q4_Alto,Q3_Médio-Alto,Alto_INSE
61466128,Urbana,Interior,Pública,1,289.28,294.67,5.32,Q4_Alto,Q4_Alto,Alto_INSE
61424845,Urbana,Interior,Pública,1,289.21,293.72,5.16,Q4_Alto,Q4_Alto,Alto_INSE
61454133,Urbana,Interior,Pública,1,289.14,301.77,5.7,Q4_Alto,Q4_Alto,Alto_INSE
61442326,Urbana,Interior,Pública,1,289.1,296.74,5.25,Q4_Alto,Q4_Alto,Alto_INSE
61425147,Urbana,Interior,Pública,1,289.02,281.25,4.98,Q4_Alto,Q3_Médio-Alto,Medio_INSE
61465822,Urbana,Interior,Pública,1,288.95,270.51,5.14,Q4_Alto,Q2_Médio-Baixo,Alto_INSE
61412824,Urbana,Interior,Pública,1,288.89,291.91,4.65,Q4_Alto,Q4_Alto,Baixo_INSE
61456007,Urbana,Interior,Pública,1,288.87,308.01,5.19,Q4_Alto,Q4_Alto,Alto_INSE
61439356,Urbana,Interior,Pública,1,288.79,285.63,5.09,Q4_Alto,Q3_Médio-Alto,Alto_INSE
61416226,Urbana,Interior,Pública,1,288.73,300.86,5.13,Q4_Alto,Q4_Alto,Alto_INSE
61437672,Urbana,Interior,Pública,1,288.72,294.19,5.41,Q4_Alto,Q4_Alto,Alto_INSE
61442091,Urbana,Interior,Pública,1,288.68,280.51,5.04,Q4_Alto,Q3_Médio-Alto,Medio_INSE
61449104,Urbana,Interior,Pública,1,288.65,293.97,5.01,Q4_Alto,Q4_Alto,Medio_INSE
61455940,Urbana,Interior,Pública,1,288.45,289.95,4.89,Q4_Alto,Q4_Alto,Medio_INSE
61428137,Urbana,Interior,Pública,1,288.34,292.59,5.2,Q4_Alto,Q4_Alto,Alto_INSE
61442328,Urbana,Interior,Pública,1,288.28,283.77,4.95,Q4_Alto,Q3_Médio-Alto,Medio_INSE
61431456,Urbana,Interior,Pública,1,288.22,297.73,5.18,Q4_Alto,Q4_Alto,Alto_INSE
61439309,Urbana,Interior,Pública,1,288.2,295.35,5.26,Q4_Alto,Q4_Alto,Alto_INSE
61399931,Urbana,Interior,Pública,1,288.18,291.82,4.96,Q4_Alto,Q4_Alto,Medio_INSE
61449670,Urbana,Interior,Pública,1,288.18,286.66,5.04,Q4_Alto,Q3_Médio-Alto,Medio_INSE
61448078,Urbana,Interior,Pública,1,288.06,292.08,5.14,Q4_Alto,Q4_Alto,Alto_INSE
61457668,Urbana,Interior,Pública,1,288.04,280.61,5.26,Q4_Alto,Q3_Médio-Alto,Alto_INSE
61455937,Urbana,Interior,Pública,1,287.96,272.78,4.78,Q4_Alto,Q2_Médio-Baixo,Medio_INSE
61431546,Urbana,Interior,Pública,1,287.96,275.61,5.37,Q4_Alto,Q3_Médio-Alto,Alto_INSE
61449652,Urbana,Interior,Pública,1,287.94,294.03,4.93,Q4_Alto,Q4_Alto,Medio_INSE
61425476,Urbana,Interior,Pública,1,287.87,291.05,4.97,Q4_Alto,Q4_Alto,Medio_INSE
61455446,Urbana,Interior,Pública,1,287.75,292.58,5.5,Q4_Alto,Q4_Alto,Alto_INSE
61399649,Urbana,Interior,Pública,1,287.74,288.37,5.25,Q4_Alto,Q4_Alto,Alto_INSE
61425528,Urbana,Interior,Pública,1,287.73,6168.64,4.79,Q4_Alto,Q4_Alto,Medio_INSE
61425488,Urbana,Interior,Pública,1,287.71,288.18,5.04,Q4_Alto,Q4_Alto,Medio_INSE
61466215,Urbana,Interior,Pública,1,287.71,282.81,5.34,Q4_Alto,Q3_Médio-Alto,Alto_INSE
61454681,Urbana,Interior,Pública,1,287.65,299.99,4.82,Q4_Alto,Q4_Alto,Medio_INSE
61405653,Urbana,Interior,Pública,1,287.62,280.89,4.85,Q4_Alto,Q3_Médio-Alto,Medio_INSE
61457715,Urbana,Interior,Pública,1,287.58,291.5,5.44,Q4_Alto,Q4_Alto,Alto_INSE
61431572,Urbana,Interior,Pública,1,287.56,290.58,5.18,Q4_Alto,Q4_Alto,Alto_INSE
61442299,Urbana,Capital,Pública,1,287.55,294.98,5.32,Q4_Alto,Q4_Alto,Alto_INSE
61400009,Urbana,Interior,Pública,1,287.52,285.67,4.89,Q4_Alto,Q3_Médio-Alto,Medio_INSE
61412830,Urbana,Interior,Pública,1,287.5,290.86,5.35,Q4_Alto,Q4_Alto,Alto_INSE
61399427,Urbana,Capital,Pública,1,287.46,3635.07,5.35,Q4_Alto,Q4_Alto,Alto_INSE
61442333,Urbana,Interior,Pública,1,287.44,294.35,5.57,Q4_Alto,Q4_Alto,Alto_INSE
61466125,Urbana,Interior,Pública,1,287.32,1284.64,5.36,Q4_Alto,Q4_Alto,Alto_INSE
61454108,Urbana,Interior,Pública,1,287.28,1234.16,5.67,Q4_Alto,Q4_Alto,Alto_INSE
61442437,Urbana,Interior,Pública,1,286.93,309.19,4.84,Q4_Alto,Q4_Alto,Medio_INSE
61432986,Urbana,Interior,Pública,1,286.87,1972.46,5.07,Q4_Alto,Q4_Alto,Medio_INSE
61458835,Urbana,Interior,Pública,1,286.85,291.2,5.09,Q4_Alto,Q4_Alto,Alto_INSE
61448045,Urbana,Interior,Pública,1,286.82,5324.93,5.03,Q4_Alto,Q4_Alto,Medio_INSE
61442574,Urbana,Interior,Pública,1,286.81,289.82,5.11,Q4_Alto,Q4_Alto,Alto_INSE
61408038,Urbana,Interior,Pública,1,286.71,288.92,4.68,Q4_Alto,Q4_Alto,Baixo_INSE
61399872,Urbana,Interior,Pública,1,286.7,288.44,5.17,Q4_Alto,Q4_Alto,Alto_INSE
61433600,Urbana,Interior,Pública,1,286.61,288.41,5.09,Q4_Alto,Q4_Alto,Alto_INSE
61459276,Urbana,Interior,Pública,1,286.47,284.88,5.87,Q4_Alto,Q3_Médio-Alto,Alto_INSE
61466165,Urbana,Interior,Pública,1,286.43,288.49,5.12,Q4_Alto,Q4_Alto,Alto_INSE
61412125,Urbana,Interior,Pública,1,286.4,286.94,5.64,Q4_Alto,Q3_Médio-Alto,Alto_INSE
61465811,Urbana,Interior,Pública,1,286.38,304.06,5.5,Q4_Alto,Q4_Alto,Alto_INSE
61459792,Urbana,Interior,Pública,1,286.34,291.59,4.91,Q4_Alto,Q4_Alto,Medio_INSE
61424868,Urbana,Interior,Pública,1,286.33,274.96,5.03,Q4_Alto,Q3_Médio-Alto,Medio_INSE
61433482,Urbana,Interior,Pública,1,286.31,301.53,5.54,Q4_Alto,Q4_Alto,Alto_INSE
61417064,Urbana,Capital,Pública,1,286.3,289.75,4.93,Q4_Alto,Q4_Alto,Medio_INSE
61459167,Urbana,Interior,Pública,1,286.26,301.73,4.86,Q4_Alto,Q4_Alto,Medio_INSE
61466199,Urbana,Interior,Pública,1,285.94,285.05,5.47,Q4_Alto,Q3_Médio-Alto,Alto_INSE
61448623,Urbana,Interior,Pública,1,285.87,288.28,4.98,Q4_Alto,Q4_Alto,Medio_INSE
61448105,Urbana,Interior,Pública,1,285.85,295.69,5.62,Q4_Alto,Q4_Alto,Alto_INSE
61454117,Urbana,Interior,Pública,1,285.84,291.65,5.01,Q4_Alto,Q4_Alto,Medio_INSE
61405579,Urbana,Interior,Pública,1,285.83,287.68,5.07,Q4_Alto,Q4_Alto,Medio_INSE
61405725,Urbana,Interior,Pública,1,285.82,292.47,4.86,Q4_Alto,Q4_Alto,Medio_INSE
61456033,Urbana,Interior,Pública,1,285.76,285.82,5.05,Q4_Alto,Q3_Médio-Alto,Medio_INSE
61405604,Urbana,Interior,Pública,1,285.75,281.25,5.39,Q4_Alto,Q3_Médio-Alto,Alto_INSE
61459208,Urbana,Interior,Pública,1,285.67,1891.22,5.47,Q4_Alto,Q4_Alto,Alto_INSE
61454116,Urbana,Interior,Pública,1,285.65,281.47,4.77,Q4_Alto,Q3_Médio-Alto,Medio_INSE
61448147,Urbana,Interior,Pública,1,285.55,271.12,5.34,Q4_Alto,Q2_Médio-Baixo,Alto_INSE
61454109,Urbana,Interior,Pública,1,285.54,302.83,5.63,Q4_Alto,Q4_Alto,Alto_INSE
61405628,Urbana,Interior,Pública,1,285.53,273.64,4.66,Q4_Alto,Q3_Médio-Alto,Baixo_INSE
61399933,Urbana,Interior,Pública,1,285.5,291.24,4.9,Q4_Alto,Q4_Alto,Medio_INSE
61431549,Urbana,Interior,Pública,1,285.49,286.34,5.2,Q4_Alto,Q3_Médio-Alto,Alto_INSE
61399913,Urbana,Interior,Pública,1,285.46,292.22,5.06,Q4_Alto,Q4_Alto,Medio_INSE
61399479,Urbana,Interior,Pública,1,285.46,286.98,5.12,Q4_Alto,Q3_Médio-Alto,Alto_INSE
61400172,Urbana,Interior,Pública,1,285.4,287.64,5.01,Q4_Alto,Q4_Alto,Medio_INSE
61442122,Urbana,Interior,Pública,1,285.36,296.58,5.11,Q4_Alto,Q4_Alto,Alto_INSE
61433046,Urbana,Interior,Pública,1,285.35,285.89,5.56,Q4_Alto,Q3_Médio-Alto,Alto_INSE
61421796,Urbana,Interior,Pública,1,285.18,4514.71,5.08,Q4_Alto,Q4_Alto,Medio_INSE
61416204,Urbana,Interior,Pública,1,285.16,284.91,5.19,Q4_Alto,Q3_Médio-Alto,Alto_INSE
61433510,Urbana,Interior,Pública,1,285.12,274.65,5.1,Q4_Alto,Q3_Médio-Alto,Alto_INSE
61424986,Urbana,Interior,Pública,1,284.87,283.87,4.68,Q4_Alto,Q3_Médio-Alto,Baixo_INSE
61432532,Urbana,Interior,Pública,1,284.87,281.08,5.27,Q4_Alto,Q3_Médio-Alto,Alto_INSE
61465827,Urbana,Interior,Pública,1,284.86,289.46,4.85,Q4_Alto,Q4_Alto,Medio_INSE
61399595,Urbana,Interior,Pública,1,284.86,278.35,4.95,Q4_Alto,Q3_Médio-Alto,Medio_INSE
61425134,Urbana,Interior,Pública,1,284.82,286.21,5.1,Q4_Alto,Q3_Médio-Alto,Alto_INSE
61433509,Urbana,Interior,Pública,1,284.78,288.03,5.11,Q4_Alto,Q4_Alto,Alto_INSE
61470089,Urbana,Interior,Pública,1,284.74,292.75,5.26,Q4_Alto,Q4_Alto,Alto_INSE
61432997,Urbana,Interior,Pública,1,284.67,293.63,5.4,Q4_Alto,Q4_Alto,Alto_INSE
61437699,Urbana,Interior,Pública,1,284.64,289.12,5.26,Q4_Alto,Q4_Alto,Alto_INSE
61451145,Urbana,Interior,Pública,1,284.62,300.66,5.09,Q4_Alto,Q4_Alto,Alto_INSE
61449574,Urbana,Interior,Pública,1,284.58,261.3,4.91,Q4_Alto,Q2_Médio-Baixo,Medio_INSE
61442002,Urbana,Interior,Pública,1,284.55,297.51,5.22,Q4_Alto,Q4_Alto,Alto_INSE
61433374,Urbana,Interior,Pública,1,284.55,297.56,5.41,Q4_Alto,Q4_Alto,Alto_INSE
61442585,Urbana,Interior,Pública,1,284.53,294.04,5.26,Q4_Alto,Q4_Alto,Alto_INSE
61449651,Urbana,Interior,Pública,1,284.52,287.3,5.45,Q4_Alto,Q4_Alto,Alto_INSE
61449660,Urbana,Interior,Pública,1,284.52,281.26,4.97,Q4_Alto,Q3_Médio-Alto,Medio_INSE
61415618,Urbana,Capital,Pública,1,284.49,286.52,5.17,Q4_Alto,Q3_Médio-Alto,Alto_INSE
61431497,Urbana,Interior,Pública,1,284.32,279.71,4.77,Q4_Alto,Q3_Médio-Alto,Medio_INSE
61432963,Urbana,Interior,Pública,1,284.25,282.02,5.34,Q4_Alto,Q3_Médio-Alto,Alto_INSE
61456002,Urbana,Interior,Pública,1,284.19,300.87,4.78,Q4_Alto,Q4_Alto,Medio_INSE
61434021,Urbana,Interior,Pública,1,284.18,287.9,4.94,Q4_Alto,Q4_Alto,Medio_INSE
61400152,Urbana,Interior,Pública,1,284.17,292.13,4.87,Q4_Alto,Q4_Alto,Medio_INSE
61457708,Urbana,Interior,Pública,1,284.15,276.56,5.12,Q4_Alto,Q3_Médio-Alto,Alto_INSE
61417077,Urbana,Interior,Pública,1,284.14,851.17,5.41,Q4_Alto,Q4_Alto,Alto_INSE
61448108,Urbana,Interior,Pública,1,284.14,283.69,5.25,Q4_Alto,Q3_Médio-Alto,Alto_INSE
61416642,Urbana,Interior,Pública,1,284.12,286.23,5.49,Q4_Alto,Q3_Médio-Alto,Alto_INSE
61433490,Urbana,Interior,Pública,1,284.11,281.47,4.95,Q4_Alto,Q3_Médio-Alto,Medio_INSE
61412109,Urbana,Capital,Pública,1,284.11,294.38,5.46,Q4_Alto,Q4_Alto,Alto_INSE
61399576,Urbana,Interior,Pública,1,284.01,287.82,4.76,Q4_Alto,Q4_Alto,Medio_INSE
61399939,Urbana,Interior,Pública,1,283.99,288.19,5.46,Q4_Alto,Q4_Alto,Alto_INSE
61442602,Urbana,Interior,Pública,1,283.9,297.48,5.1,Q4_Alto,Q4_Alto,Alto_INSE
61454671,Urbana,Interior,Pública,1,283.74,283.46,5.01,Q4_Alto,Q3_Médio-Alto,Medio_INSE
61442015,Urbana,Interior,Pública,1,283.65,279.17,4.89,Q4_Alto,Q3_Médio-Alto,Medio_INSE
61399447,Urbana,Interior,Pública,1,283.63,284.97,5.02,Q4_Alto,Q3_Médio-Alto,Medio_INSE
61421835,Urbana,Interior,Pública,1,283.6,288.89,5.2,Q4_Alto,Q4_Alto,Alto_INSE
61416104,Urbana,Interior,Pública,1,283.47,275.63,4.78,Q4_Alto,Q3_Médio-Alto,Medio_INSE
61433532,Urbana,Interior,Pública,1,283.44,287.21,5.05,Q4_Alto,Q4_Alto,Medio_INSE
61437696,Urbana,Interior,Pública,1,283.41,281.96,4.8,Q4_Alto,Q3_Médio-Alto,Medio_INSE
61466465,Urbana,Interior,Pública,1,283.38,275.76,5.47,Q4_Alto,Q3_Médio-Alto,Alto_INSE
61416612,Urbana,Interior,Pública,1,283.3,281.04,4.84,Q4_Alto,Q3_Médio-Alto,Medio_INSE
61437670,Urbana,Interior,Pública,1,283.26,285.57,4.93,Q4_Alto,Q3_Médio-Alto,Medio_INSE
61425676,Urbana,Interior,Pública,1,283.24,269.06,5.23,Q4_Alto,Q2_Médio-Baixo,Alto_INSE
61431485,Urbana,Interior,Pública,1,283.15,289.24,5,Q4_Alto,Q4_Alto,Medio_INSE
61424866,Urbana,Interior,Pública,1,283.13,296.54,4.9,Q4_Alto,Q4_Alto,Medio_INSE
61457652,Urbana,Interior,Pública,1,283.11,291.91,5.45,Q4_Alto,Q4_Alto,Alto_INSE
61431477,Urbana,Interior,Pública,1,283.11,293.76,4.71,Q4_Alto,Q4_Alto,Medio_INSE
61465808,Urbana,Interior,Pública,1,283.1,289.24,5.13,Q4_Alto,Q4_Alto,Alto_INSE
61454663,Urbana,Interior,Pública,1,283.06,290.52,5.28,Q4_Alto,Q4_Alto,Alto_INSE
61459446,Urbana,Interior,Pública,1,283.01,292.84,5.09,Q4_Alto,Q4_Alto,Alto_INSE
61428645,Urbana,Interior,Pública,1,282.96,298.88,5.37,Q4_Alto,Q4_Alto,Alto_INSE
61455981,Urbana,Interior,Pública,1,282.91,4159.81,5.28,Q4_Alto,Q4_Alto,Alto_INSE
61432494,Urbana,Interior,Pública,1,282.89,298.03,5.63,Q4_Alto,Q4_Alto,Alto_INSE
61433070,Urbana,Interior,Pública,1,282.77,286.76,5.18,Q4_Alto,Q3_Médio-Alto,Alto_INSE
